"state","gender","legal","indigenous","date","count","t"
"NSW","Male","Sentenced","Other","2010/09/01",153,2010-09-01
"NSW","Female","Sentenced","Other","2010/09/01",18,2010-09-01
"NSW","Male","Remamded","ATSI","2010/12/01",430,2010-12-01
"NSW","Female","Remamded","ATSI","2010/12/01",54,2010-12-01
"NSW","Male","Sentenced","ATSI","2010/12/01",NA,2010-12-01
"NSW","Female","Sentenced","ATSI","2010/12/01",NA,2010-12-01
"NSW","Male","Sentenced","ATSI","2010/12/01",1595,2010-12-01
"NSW","Female","Sentenced","ATSI","2010/12/01",146,2010-12-01
"NSW","Male","Remamded","Other","2010/12/01",1680,2010-12-01
"NSW","Female","Remamded","Other","2010/12/01",111,2010-12-01
"NSW","Male","Sentenced","Other","2010/12/01",NA,2010-12-01
"NSW","Female","Sentenced","Other","2010/12/01",NA,2010-12-01
"NSW","Male","Sentenced","Other","2010/12/01",5331,2010-12-01
"NSW","Female","Sentenced","Other","2010/12/01",381,2010-12-01
"NSW","Male","Remamded","Other","2010/12/01",220,2010-12-01
"NSW","Female","Remamded","Other","2010/12/01",28,2010-12-01
"NSW","Male","Sentenced","Other","2010/12/01",NA,2010-12-01
"NSW","Female","Sentenced","Other","2010/12/01",NA,2010-12-01
"NSW","Male","Sentenced","Other","2010/12/01",106,2010-12-01
"NSW","Female","Sentenced","Other","2010/12/01",18,2010-12-01
"NSW","Male","Remamded","ATSI","2011/03/01",486,2011-03-01
"NSW","Female","Remamded","ATSI","2011/03/01",57,2011-03-01
"NSW","Male","Sentenced","ATSI","2011/03/01",NA,2011-03-01
"NSW","Female","Sentenced","ATSI","2011/03/01",NA,2011-03-01
"NSW","Male","Sentenced","ATSI","2011/03/01",1505,2011-03-01
"NSW","Female","Sentenced","ATSI","2011/03/01",134,2011-03-01
"NSW","Male","Remamded","Other","2011/03/01",1818,2011-03-01
"NSW","Female","Remamded","Other","2011/03/01",113,2011-03-01
"NSW","Male","Sentenced","Other","2011/03/01",NA,2011-03-01
"NSW","Female","Sentenced","Other","2011/03/01",NA,2011-03-01
"NSW","Male","Sentenced","Other","2011/03/01",5169,2011-03-01
"NSW","Female","Sentenced","Other","2011/03/01",355,2011-03-01
"NSW","Male","Remamded","Other","2011/03/01",260,2011-03-01
"NSW","Female","Remamded","Other","2011/03/01",22,2011-03-01
"NSW","Male","Sentenced","Other","2011/03/01",NA,2011-03-01
"NSW","Female","Sentenced","Other","2011/03/01",NA,2011-03-01
"NSW","Male","Sentenced","Other","2011/03/01",75,2011-03-01
"NSW","Female","Sentenced","Other","2011/03/01",12,2011-03-01
"NSW","Male","Remamded","ATSI","2011/06/01",525,2011-06-01
"NSW","Female","Remamded","ATSI","2011/06/01",58,2011-06-01
"NSW","Male","Sentenced","ATSI","2011/06/01",NA,2011-06-01
"NSW","Female","Sentenced","ATSI","2011/06/01",NA,2011-06-01
"NSW","Male","Sentenced","ATSI","2011/06/01",1559,2011-06-01
"NSW","Female","Sentenced","ATSI","2011/06/01",131,2011-06-01
"NSW","Male","Remamded","Other","2011/06/01",1908,2011-06-01
"NSW","Female","Remamded","Other","2011/06/01",121,2011-06-01
"NSW","Male","Sentenced","Other","2011/06/01",NA,2011-06-01
"NSW","Female","Sentenced","Other","2011/06/01",NA,2011-06-01
"NSW","Male","Sentenced","Other","2011/06/01",5142,2011-06-01
"NSW","Female","Sentenced","Other","2011/06/01",347,2011-06-01
"NSW","Male","Remamded","Other","2011/06/01",232,2011-06-01
"NSW","Female","Remamded","Other","2011/06/01",22,2011-06-01
"NSW","Male","Sentenced","Other","2011/06/01",NA,2011-06-01
"NSW","Female","Sentenced","Other","2011/06/01",NA,2011-06-01
"NSW","Male","Sentenced","Other","2011/06/01",62,2011-06-01
"NSW","Female","Sentenced","Other","2011/06/01",10,2011-06-01
"NSW","Male","Remamded","ATSI","2011/09/01",517,2011-09-01
"NSW","Female","Remamded","ATSI","2011/09/01",68,2011-09-01
"NSW","Male","Sentenced","ATSI","2011/09/01",NA,2011-09-01
"NSW","Female","Sentenced","ATSI","2011/09/01",NA,2011-09-01
"NSW","Male","Sentenced","ATSI","2011/09/01",1536,2011-09-01
"NSW","Female","Sentenced","ATSI","2011/09/01",132,2011-09-01
"NSW","Male","Remamded","Other","2011/09/01",1851,2011-09-01
"NSW","Female","Remamded","Other","2011/09/01",119,2011-09-01
"NSW","Male","Sentenced","Other","2011/09/01",NA,2011-09-01
"NSW","Female","Sentenced","Other","2011/09/01",NA,2011-09-01
"NSW","Male","Sentenced","Other","2011/09/01",5129,2011-09-01
"NSW","Female","Sentenced","Other","2011/09/01",349,2011-09-01
"NSW","Male","Remamded","Other","2011/09/01",201,2011-09-01
"NSW","Female","Remamded","Other","2011/09/01",14,2011-09-01
"NSW","Male","Sentenced","Other","2011/09/01",NA,2011-09-01
"NSW","Female","Sentenced","Other","2011/09/01",NA,2011-09-01
"NSW","Male","Sentenced","Other","2011/09/01",42,2011-09-01
"NSW","Female","Sentenced","Other","2011/09/01",6,2011-09-01
"NSW","Male","Remamded","ATSI","2011/12/01",508,2011-12-01
"NSW","Female","Remamded","ATSI","2011/12/01",58,2011-12-01
"NSW","Male","Sentenced","ATSI","2011/12/01",NA,2011-12-01
"NSW","Female","Sentenced","ATSI","2011/12/01",NA,2011-12-01
"NSW","Male","Sentenced","ATSI","2011/12/01",1489,2011-12-01
"NSW","Female","Sentenced","ATSI","2011/12/01",126,2011-12-01
"NSW","Male","Remamded","Other","2011/12/01",1805,2011-12-01
"NSW","Female","Remamded","Other","2011/12/01",121,2011-12-01
"NSW","Male","Sentenced","Other","2011/12/01",NA,2011-12-01
"NSW","Female","Sentenced","Other","2011/12/01",NA,2011-12-01
"NSW","Male","Sentenced","Other","2011/12/01",5122,2011-12-01
"NSW","Female","Sentenced","Other","2011/12/01",325,2011-12-01
"NSW","Male","Remamded","Other","2011/12/01",198,2011-12-01
"NSW","Female","Remamded","Other","2011/12/01",14,2011-12-01
"NSW","Male","Sentenced","Other","2011/12/01",NA,2011-12-01
"NSW","Female","Sentenced","Other","2011/12/01",NA,2011-12-01
"NSW","Male","Sentenced","Other","2011/12/01",37,2011-12-01
"NSW","Female","Sentenced","Other","2011/12/01",4,2011-12-01
"NSW","Male","Remamded","ATSI","2012/03/01",527,2012-03-01
"NSW","Female","Remamded","ATSI","2012/03/01",59,2012-03-01
"NSW","Male","Sentenced","ATSI","2012/03/01",NA,2012-03-01
"NSW","Female","Sentenced","ATSI","2012/03/01",NA,2012-03-01
"NSW","Male","Sentenced","ATSI","2012/03/01",1467,2012-03-01
"NSW","Female","Sentenced","ATSI","2012/03/01",132,2012-03-01
"NSW","Male","Remamded","Other","2012/03/01",1767,2012-03-01
"NSW","Female","Remamded","Other","2012/03/01",129,2012-03-01
"NSW","Male","Sentenced","Other","2012/03/01",NA,2012-03-01
"NSW","Female","Sentenced","Other","2012/03/01",NA,2012-03-01
"NSW","Male","Sentenced","Other","2012/03/01",5041,2012-03-01
"NSW","Female","Sentenced","Other","2012/03/01",303,2012-03-01
"NSW","Male","Remamded","Other","2012/03/01",229,2012-03-01
"NSW","Female","Remamded","Other","2012/03/01",20,2012-03-01
"NSW","Male","Sentenced","Other","2012/03/01",NA,2012-03-01
"NSW","Female","Sentenced","Other","2012/03/01",NA,2012-03-01
"NSW","Male","Sentenced","Other","2012/03/01",41,2012-03-01
"NSW","Female","Sentenced","Other","2012/03/01",3,2012-03-01
"NSW","Male","Remamded","ATSI","2012/06/01",499,2012-06-01
"NSW","Female","Remamded","ATSI","2012/06/01",63,2012-06-01
"NSW","Male","Sentenced","ATSI","2012/06/01",NA,2012-06-01
"NSW","Female","Sentenced","ATSI","2012/06/01",NA,2012-06-01
"NSW","Male","Sentenced","ATSI","2012/06/01",1486,2012-06-01
"NSW","Female","Sentenced","ATSI","2012/06/01",122,2012-06-01
"NSW","Male","Remamded","Other","2012/06/01",1735,2012-06-01
"NSW","Female","Remamded","Other","2012/06/01",124,2012-06-01
"NSW","Male","Sentenced","Other","2012/06/01",NA,2012-06-01
"NSW","Female","Sentenced","Other","2012/06/01",NA,2012-06-01
"NSW","Male","Sentenced","Other","2012/06/01",5101,2012-06-01
"NSW","Female","Sentenced","Other","2012/06/01",311,2012-06-01
"NSW","Male","Remamded","Other","2012/06/01",220,2012-06-01
"NSW","Female","Remamded","Other","2012/06/01",17,2012-06-01
"NSW","Male","Sentenced","Other","2012/06/01",NA,2012-06-01
"NSW","Female","Sentenced","Other","2012/06/01",NA,2012-06-01
"NSW","Male","Sentenced","Other","2012/06/01",41,2012-06-01
"NSW","Female","Sentenced","Other","2012/06/01",3,2012-06-01
"NSW","Male","Remamded","ATSI","2012/09/01",457,2012-09-01
"NSW","Female","Remamded","ATSI","2012/09/01",71,2012-09-01
"NSW","Male","Sentenced","ATSI","2012/09/01",NA,2012-09-01
"NSW","Female","Sentenced","ATSI","2012/09/01",NA,2012-09-01
"NSW","Male","Sentenced","ATSI","2012/09/01",1517,2012-09-01
"NSW","Female","Sentenced","ATSI","2012/09/01",120,2012-09-01
"NSW","Male","Remamded","Other","2012/09/01",1747,2012-09-01
"NSW","Female","Remamded","Other","2012/09/01",135,2012-09-01
"NSW","Male","Sentenced","Other","2012/09/01",NA,2012-09-01
"NSW","Female","Sentenced","Other","2012/09/01",NA,2012-09-01
"NSW","Male","Sentenced","Other","2012/09/01",5061,2012-09-01
"NSW","Female","Sentenced","Other","2012/09/01",315,2012-09-01
"NSW","Male","Remamded","Other","2012/09/01",167,2012-09-01
"NSW","Female","Remamded","Other","2012/09/01",10,2012-09-01
"NSW","Male","Sentenced","Other","2012/09/01",NA,2012-09-01
"NSW","Female","Sentenced","Other","2012/09/01",NA,2012-09-01
"NSW","Male","Sentenced","Other","2012/09/01",35,2012-09-01
"NSW","Female","Sentenced","Other","2012/09/01",4,2012-09-01
"NSW","Male","Remamded","ATSI","2012/12/01",511,2012-12-01
"NSW","Female","Remamded","ATSI","2012/12/01",80,2012-12-01
"NSW","Male","Sentenced","ATSI","2012/12/01",NA,2012-12-01
"NSW","Female","Sentenced","ATSI","2012/12/01",NA,2012-12-01
"NSW","Male","Sentenced","ATSI","2012/12/01",1487,2012-12-01
"NSW","Female","Sentenced","ATSI","2012/12/01",125,2012-12-01
"NSW","Male","Remamded","Other","2012/12/01",1831,2012-12-01
"NSW","Female","Remamded","Other","2012/12/01",122,2012-12-01
"NSW","Male","Sentenced","Other","2012/12/01",NA,2012-12-01
"NSW","Female","Sentenced","Other","2012/12/01",NA,2012-12-01
"NSW","Male","Sentenced","Other","2012/12/01",5048,2012-12-01
"NSW","Female","Sentenced","Other","2012/12/01",313,2012-12-01
"NSW","Male","Remamded","Other","2012/12/01",156,2012-12-01
"NSW","Female","Remamded","Other","2012/12/01",12,2012-12-01
"NSW","Male","Sentenced","Other","2012/12/01",NA,2012-12-01
"NSW","Female","Sentenced","Other","2012/12/01",NA,2012-12-01
"NSW","Male","Sentenced","Other","2012/12/01",34,2012-12-01
"NSW","Female","Sentenced","Other","2012/12/01",1,2012-12-01
"NSW","Male","Remamded","ATSI","2013/03/01",596,2013-03-01
"NSW","Female","Remamded","ATSI","2013/03/01",92,2013-03-01
"NSW","Male","Sentenced","ATSI","2013/03/01",NA,2013-03-01
"NSW","Female","Sentenced","ATSI","2013/03/01",NA,2013-03-01
"NSW","Male","Sentenced","ATSI","2013/03/01",1485,2013-03-01
"NSW","Female","Sentenced","ATSI","2013/03/01",116,2013-03-01
"NSW","Male","Remamded","Other","2013/03/01",1871,2013-03-01
"NSW","Female","Remamded","Other","2013/03/01",126,2013-03-01
"NSW","Male","Sentenced","Other","2013/03/01",NA,2013-03-01
"NSW","Female","Sentenced","Other","2013/03/01",NA,2013-03-01
"NSW","Male","Sentenced","Other","2013/03/01",5027,2013-03-01
"NSW","Female","Sentenced","Other","2013/03/01",331,2013-03-01
"NSW","Male","Remamded","Other","2013/03/01",168,2013-03-01
"NSW","Female","Remamded","Other","2013/03/01",13,2013-03-01
"NSW","Male","Sentenced","Other","2013/03/01",NA,2013-03-01
"NSW","Female","Sentenced","Other","2013/03/01",NA,2013-03-01
"NSW","Male","Sentenced","Other","2013/03/01",32,2013-03-01
"NSW","Female","Sentenced","Other","2013/03/01",2,2013-03-01
"NSW","Male","Remamded","ATSI","2013/06/01",600,2013-06-01
"NSW","Female","Remamded","ATSI","2013/06/01",85,2013-06-01
"NSW","Male","Sentenced","ATSI","2013/06/01",NA,2013-06-01
"NSW","Female","Sentenced","ATSI","2013/06/01",NA,2013-06-01
"NSW","Male","Sentenced","ATSI","2013/06/01",1537,2013-06-01
"NSW","Female","Sentenced","ATSI","2013/06/01",126,2013-06-01
"NSW","Male","Remamded","Other","2013/06/01",1914,2013-06-01
"NSW","Female","Remamded","Other","2013/06/01",126,2013-06-01
"NSW","Male","Sentenced","Other","2013/06/01",NA,2013-06-01
"NSW","Female","Sentenced","Other","2013/06/01",NA,2013-06-01
"NSW","Male","Sentenced","Other","2013/06/01",5075,2013-06-01
"NSW","Female","Sentenced","Other","2013/06/01",340,2013-06-01
"NSW","Male","Remamded","Other","2013/06/01",180,2013-06-01
"NSW","Female","Remamded","Other","2013/06/01",16,2013-06-01
"NSW","Male","Sentenced","Other","2013/06/01",NA,2013-06-01
"NSW","Female","Sentenced","Other","2013/06/01",NA,2013-06-01
"NSW","Male","Sentenced","Other","2013/06/01",30,2013-06-01
"NSW","Female","Sentenced","Other","2013/06/01",1,2013-06-01
"NSW","Male","Remamded","ATSI","2013/09/01",554,2013-09-01
"NSW","Female","Remamded","ATSI","2013/09/01",82,2013-09-01
"NSW","Male","Sentenced","ATSI","2013/09/01",NA,2013-09-01
"NSW","Female","Sentenced","ATSI","2013/09/01",NA,2013-09-01
"NSW","Male","Sentenced","ATSI","2013/09/01",1570,2013-09-01
"NSW","Female","Sentenced","ATSI","2013/09/01",129,2013-09-01
"NSW","Male","Remamded","Other","2013/09/01",1890,2013-09-01
"NSW","Female","Remamded","Other","2013/09/01",131,2013-09-01
"NSW","Male","Sentenced","Other","2013/09/01",NA,2013-09-01
"NSW","Female","Sentenced","Other","2013/09/01",NA,2013-09-01
"NSW","Male","Sentenced","Other","2013/09/01",5106,2013-09-01
"NSW","Female","Sentenced","Other","2013/09/01",324,2013-09-01
"NSW","Male","Remamded","Other","2013/09/01",176,2013-09-01
"NSW","Female","Remamded","Other","2013/09/01",19,2013-09-01
"NSW","Male","Sentenced","Other","2013/09/01",NA,2013-09-01
"NSW","Female","Sentenced","Other","2013/09/01",NA,2013-09-01
"NSW","Male","Sentenced","Other","2013/09/01",81,2013-09-01
"NSW","Female","Sentenced","Other","2013/09/01",7,2013-09-01
"NSW","Male","Remamded","ATSI","2013/12/01",563,2013-12-01
"NSW","Female","Remamded","ATSI","2013/12/01",89,2013-12-01
"NSW","Male","Sentenced","ATSI","2013/12/01",NA,2013-12-01
"NSW","Female","Sentenced","ATSI","2013/12/01",NA,2013-12-01
"NSW","Male","Sentenced","ATSI","2013/12/01",1615,2013-12-01
"NSW","Female","Sentenced","ATSI","2013/12/01",134,2013-12-01
"NSW","Male","Remamded","Other","2013/12/01",1896,2013-12-01
"NSW","Female","Remamded","Other","2013/12/01",133,2013-12-01
"NSW","Male","Sentenced","Other","2013/12/01",NA,2013-12-01
"NSW","Female","Sentenced","Other","2013/12/01",NA,2013-12-01
"NSW","Male","Sentenced","Other","2013/12/01",5281,2013-12-01
"NSW","Female","Sentenced","Other","2013/12/01",326,2013-12-01
"NSW","Male","Remamded","Other","2013/12/01",197,2013-12-01
"NSW","Female","Remamded","Other","2013/12/01",17,2013-12-01
"NSW","Male","Sentenced","Other","2013/12/01",NA,2013-12-01
"NSW","Female","Sentenced","Other","2013/12/01",NA,2013-12-01
"NSW","Male","Sentenced","Other","2013/12/01",29,2013-12-01
"NSW","Female","Sentenced","Other","2013/12/01",0,2013-12-01
"NSW","Male","Remamded","ATSI","2014/03/01",656,2014-03-01
"NSW","Female","Remamded","ATSI","2014/03/01",94,2014-03-01
"NSW","Male","Sentenced","ATSI","2014/03/01",NA,2014-03-01
"NSW","Female","Sentenced","ATSI","2014/03/01",NA,2014-03-01
"NSW","Male","Sentenced","ATSI","2014/03/01",1654,2014-03-01
"NSW","Female","Sentenced","ATSI","2014/03/01",155,2014-03-01
"NSW","Male","Remamded","Other","2014/03/01",2076,2014-03-01
"NSW","Female","Remamded","Other","2014/03/01",159,2014-03-01
"NSW","Male","Sentenced","Other","2014/03/01",NA,2014-03-01
"NSW","Female","Sentenced","Other","2014/03/01",NA,2014-03-01
"NSW","Male","Sentenced","Other","2014/03/01",5262,2014-03-01
"NSW","Female","Sentenced","Other","2014/03/01",320,2014-03-01
"NSW","Male","Remamded","Other","2014/03/01",169,2014-03-01
"NSW","Female","Remamded","Other","2014/03/01",9,2014-03-01
"NSW","Male","Sentenced","Other","2014/03/01",NA,2014-03-01
"NSW","Female","Sentenced","Other","2014/03/01",NA,2014-03-01
"NSW","Male","Sentenced","Other","2014/03/01",24,2014-03-01
"NSW","Female","Sentenced","Other","2014/03/01",2,2014-03-01
"NSW","Male","Remamded","ATSI","2014/06/01",623,2014-06-01
"NSW","Female","Remamded","ATSI","2014/06/01",93,2014-06-01
"NSW","Male","Sentenced","ATSI","2014/06/01",NA,2014-06-01
"NSW","Female","Sentenced","ATSI","2014/06/01",NA,2014-06-01
"NSW","Male","Sentenced","ATSI","2014/06/01",1733,2014-06-01
"NSW","Female","Sentenced","ATSI","2014/06/01",164,2014-06-01
"NSW","Male","Remamded","Other","2014/06/01",2150,2014-06-01
"NSW","Female","Remamded","Other","2014/06/01",173,2014-06-01
"NSW","Male","Sentenced","Other","2014/06/01",NA,2014-06-01
"NSW","Female","Sentenced","Other","2014/06/01",NA,2014-06-01
"NSW","Male","Sentenced","Other","2014/06/01",5446,2014-06-01
"NSW","Female","Sentenced","Other","2014/06/01",333,2014-06-01
"NSW","Male","Remamded","Other","2014/06/01",163,2014-06-01
"NSW","Female","Remamded","Other","2014/06/01",1,2014-06-01
"NSW","Male","Sentenced","Other","2014/06/01",NA,2014-06-01
"NSW","Female","Sentenced","Other","2014/06/01",NA,2014-06-01
"NSW","Male","Sentenced","Other","2014/06/01",26,2014-06-01
"NSW","Female","Sentenced","Other","2014/06/01",1,2014-06-01
"NSW","Male","Remamded","ATSI","2014/09/01",553,2014-09-01
"NSW","Female","Remamded","ATSI","2014/09/01",70,2014-09-01
"NSW","Male","Sentenced","ATSI","2014/09/01",NA,2014-09-01
"NSW","Female","Sentenced","ATSI","2014/09/01",NA,2014-09-01
"NSW","Male","Sentenced","ATSI","2014/09/01",1685,2014-09-01
"NSW","Female","Sentenced","ATSI","2014/09/01",172,2014-09-01
"NSW","Male","Remamded","Other","2014/09/01",1938,2014-09-01
"NSW","Female","Remamded","Other","2014/09/01",150,2014-09-01
"NSW","Male","Sentenced","Other","2014/09/01",NA,2014-09-01
"NSW","Female","Sentenced","Other","2014/09/01",NA,2014-09-01
"NSW","Male","Sentenced","Other","2014/09/01",5547,2014-09-01
"NSW","Female","Sentenced","Other","2014/09/01",329,2014-09-01
"NSW","Male","Remamded","Other","2014/09/01",103,2014-09-01
"NSW","Female","Remamded","Other","2014/09/01",1,2014-09-01
"NSW","Male","Sentenced","Other","2014/09/01",NA,2014-09-01
"NSW","Female","Sentenced","Other","2014/09/01",NA,2014-09-01
"NSW","Male","Sentenced","Other","2014/09/01",22,2014-09-01
"NSW","Female","Sentenced","Other","2014/09/01",1,2014-09-01
"NSW","Male","Remamded","ATSI","2014/12/01",552,2014-12-01
"NSW","Female","Remamded","ATSI","2014/12/01",72,2014-12-01
"NSW","Male","Sentenced","ATSI","2014/12/01",NA,2014-12-01
"NSW","Female","Sentenced","ATSI","2014/12/01",NA,2014-12-01
"NSW","Male","Sentenced","ATSI","2014/12/01",1667,2014-12-01
"NSW","Female","Sentenced","ATSI","2014/12/01",167,2014-12-01
"NSW","Male","Remamded","Other","2014/12/01",1964,2014-12-01
"NSW","Female","Remamded","Other","2014/12/01",151,2014-12-01
"NSW","Male","Sentenced","Other","2014/12/01",NA,2014-12-01
"NSW","Female","Sentenced","Other","2014/12/01",NA,2014-12-01
"NSW","Male","Sentenced","Other","2014/12/01",5549,2014-12-01
"NSW","Female","Sentenced","Other","2014/12/01",330,2014-12-01
"NSW","Male","Remamded","Other","2014/12/01",123,2014-12-01
"NSW","Female","Remamded","Other","2014/12/01",0,2014-12-01
"NSW","Male","Sentenced","Other","2014/12/01",NA,2014-12-01
"NSW","Female","Sentenced","Other","2014/12/01",NA,2014-12-01
"NSW","Male","Sentenced","Other","2014/12/01",15,2014-12-01
"NSW","Female","Sentenced","Other","2014/12/01",0,2014-12-01
"NSW","Male","Remamded","ATSI","2015/03/01",681,2015-03-01
"NSW","Female","Remamded","ATSI","2015/03/01",95,2015-03-01
"NSW","Male","Sentenced","ATSI","2015/03/01",NA,2015-03-01
"NSW","Female","Sentenced","ATSI","2015/03/01",NA,2015-03-01
"NSW","Male","Sentenced","ATSI","2015/03/01",1702,2015-03-01
"NSW","Female","Sentenced","ATSI","2015/03/01",160,2015-03-01
"NSW","Male","Remamded","Other","2015/03/01",2257,2015-03-01
